,688208.SS,CL,PG,WM,PEP,COST,VZ,RSG,MDLZ,HSY,MCD,EXPD,MMC,JNJ,BRK.B,KDP,AZO,LNT,ORCL,ORLY,HD,KMB,DG,AJG,K,DPZ,NDAQ,WEC,AEE,CMS,A,BX,OTIS,ALL,AEP,BR,SHW,ZTS,YUM,DOV,XEL,BRO,MRK,TGT,TTC,GIS,MCO,DHR,AWK,EFX,GRMN,BLK,DUK,NOC,PAYX,ITW,SO,ED,ICE,ARES,LMT,CHD,GWW,ATR,HRL,VRSN,CERN,KO,PM,WMT,STE,MKC,ROP,RPM,GGG,ATO,JCI,GILD,MSI,TROW,PNW,KSU,SJM,CPRT,BAX,UNH,LII,SPGI,MO,AAP,ACN,ES,ETR,TMUS,MMM,PPG,AME,FAST,WST,MTD,IQV,GD,EXC,CSL,CSCO,PFE,NUE,WTRG,SSNC,CAG,PGR,ROK,V,IEX,WAT,CHTR,EW,TT,CG,DGX,VRSK,SWK,ADP,BF.B,PEG,ABBV,BDX,CVS,KR,SRE,CMCSA,XYL,LHX,ODFL,HUM,RMD,MNST,GPC,LOW,AON,IT,CTAS,LBRDK,TXN,EVRG,NKE,TRU,GOOGL,CRL,PPL,NDSN,KHC,ALLE,AMGN,LH,ADM,SCI,CPB,ETN,BRKR,EPAM,MAS,CSX,INTU,UPS,MSFT,MORN,UNP,TMO,JBHT,DVA,IBM,ISRG,NSC,BAH,TSCO,REGN,MDT,BKI,J,EL,HUBB,NEE,HON,FTV,FRC,AOS,DLB,KKR,CARR,PPD,FTNT,AKAM,TEL,ABT,POOL,AVY,DTE,CME,TYL,4338.SR,IDXX,MKL,MSCI,BLL,LDOS,KEYS,SBUX,CLX,JKHY,CMG,ADBE,PKI,SC,CBOE,HCA,UHAL,FNF,MS,STLD,COO,TSN,EIX,EBAY,TRMB,FRGXX,MPFXX,ADI,EA,4340.SR,FDS,BIO,PKG,n/a,PWR,SNPS,AVTR,SUM
08/30/2021,0.0,0.36,0.4,0.38,0.37,0.4,0.33,0.38,0.33,0.34,0.34,0.32,0.35,0.32,0.32,0.31,0.32,0.33,0.33,0.31,0.3,0.3,0.31,0.3,0.29,0.32,0.31,0.3,0.31,0.31,0.34,0.36,0.32,0.29,0.3,0.29,0.31,0.3,0.32,0.32,0.29,0.3,0.27,0.28,0.28,0.26,0.28,0.32,0.32,0.3,0.32,0.28,0.29,0.27,0.28,0.27,0.29,0.28,0.26,0.3,0.25,0.25,0.25,0.25,0.24,0.24,0.25,0.27,0.26,0.27,0.26,0.25,0.26,0.23,0.26,0.25,0.27,0.26,0.28,0.27,0.23,0.0,0.24,0.26,0.23,0.25,0.24,0.26,0.25,0.25,0.27,0.28,0.28,0.23,0.24,0.23,0.25,0.26,0.3,0.27,0.25,0.26,0.26,0.27,0.27,0.29,0.29,0.25,0.24,0.22,0.23,0.26,0.23,0.24,0.27,0.26,0.26,0.25,0.24,0.26,0.26,0.22,0.24,0.22,0.25,0.24,0.23,0.23,0.27,0.23,0.23,0.26,0.25,0.25,0.0,0.26,0.24,0.22,0.24,0.26,0.27,0.23,0.24,0.22,0.25,0.23,0.24,0.25,0.26,0.23,0.24,0.0,0.22,0.0,0.24,0.22,0.25,0.0,0.25,0.25,0.27,0.23,0.22,0.24,0.0,0.24,0.22,0.21,0.23,0.23,0.23,0.21,0.24,0.0,0.0,0.22,0.24,0.22,0.0,0.21,0.22,0.23,0.24,0.22,0.22,0.22,0.21,0.0,0.22,0.25,0.0,0.26,0.0,0.23,0.22,0.0,0.22,0.22,0.0,0.0,0.32,0.0,0.0,0.23,0.23,0.0,0.23,0.0,0.0,0.0,0.23,0.22,0.23,0.21,0.22,0.0,0.22,0.22,0.22,0.21,0.22,0.0,0.0,0.21,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.68000000000001
08/31/2021,0.0,0.39,0.39,0.36,0.36,0.36,0.35,0.35,0.35,0.35,0.35,0.35,0.33,0.32,0.32,0.32,0.31,0.32,0.3,0.3,0.31,0.31,0.3,0.31,0.31,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.29,0.29,0.29,0.29,0.29,0.28,0.29,0.29,0.29,0.29,0.29,0.28,0.29,0.29,0.28,0.28,0.28,0.28,0.28,0.27,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.26,0.27,0.27,0.27,0.26,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.26,0.26,0.26,0.25,0.26,0.25,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.24,0.24,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.23,0.24,0.23,0.23,0.23,0.23,0.24,0.23,0.23,0.23,0.22,0.23,0.23,0.23,0.23,0.22,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.22,0.22,0.23,0.23,0.22,0.22,0.22,0.22,0.23,0.22,0.22,0.22,0.22,0.23,0.22,0.22,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.22,0.0,0.21,0.22,0.21,0.0,0.21,0.0,0.0,0.0,0.21,0.25,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.49,0.32,0.21,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.870000000000005
09/01/2021,0.0,0.39,0.39,0.36,0.36,0.36,0.35,0.35,0.35,0.35,0.35,0.35,0.33,0.32,0.32,0.32,0.31,0.32,0.3,0.3,0.31,0.31,0.3,0.31,0.31,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.29,0.29,0.29,0.29,0.29,0.28,0.29,0.29,0.29,0.29,0.29,0.28,0.29,0.29,0.28,0.28,0.28,0.28,0.28,0.27,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.26,0.27,0.27,0.27,0.26,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.26,0.26,0.26,0.25,0.26,0.25,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.24,0.24,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.23,0.24,0.23,0.23,0.23,0.23,0.24,0.23,0.23,0.23,0.22,0.23,0.23,0.23,0.23,0.22,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.22,0.22,0.23,0.23,0.22,0.22,0.22,0.22,0.23,0.22,0.22,0.22,0.22,0.23,0.22,0.22,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.22,0.0,0.21,0.22,0.21,0.0,0.21,0.0,0.0,0.0,0.21,0.25,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.49,0.32,0.21,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.870000000000005
09/02/2021,0.0,0.39,0.39,0.36,0.36,0.36,0.35,0.35,0.35,0.35,0.35,0.35,0.33,0.32,0.32,0.32,0.31,0.32,0.3,0.3,0.31,0.31,0.3,0.31,0.31,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.29,0.29,0.29,0.29,0.29,0.28,0.29,0.29,0.29,0.29,0.29,0.28,0.29,0.29,0.28,0.28,0.28,0.28,0.28,0.27,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.26,0.27,0.27,0.27,0.26,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.26,0.26,0.26,0.25,0.26,0.25,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.24,0.24,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.23,0.24,0.23,0.23,0.23,0.23,0.24,0.23,0.23,0.23,0.22,0.23,0.23,0.23,0.23,0.22,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.22,0.22,0.23,0.23,0.22,0.22,0.22,0.22,0.23,0.22,0.22,0.22,0.22,0.23,0.22,0.22,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.22,0.0,0.21,0.22,0.21,0.0,0.21,0.0,0.0,0.0,0.21,0.25,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.49,0.32,0.21,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.870000000000005
09/03/2021,0.0,0.36,0.39,0.38,0.37,0.4,0.33,0.38,0.33,0.34,0.34,0.33,0.35,0.32,0.32,0.31,0.31,0.33,0.33,0.31,0.3,0.3,0.3,0.3,0.29,0.32,0.32,0.3,0.31,0.31,0.34,0.36,0.32,0.28,0.3,0.29,0.31,0.3,0.31,0.32,0.29,0.3,0.27,0.28,0.28,0.26,0.28,0.32,0.32,0.3,0.33,0.29,0.28,0.27,0.28,0.27,0.28,0.27,0.26,0.31,0.25,0.26,0.25,0.25,0.25,0.24,0.25,0.27,0.26,0.27,0.26,0.25,0.26,0.23,0.26,0.25,0.27,0.26,0.28,0.28,0.23,0.0,0.23,0.27,0.23,0.25,0.24,0.26,0.26,0.23,0.27,0.28,0.26,0.23,0.24,0.23,0.25,0.26,0.3,0.27,0.25,0.26,0.26,0.27,0.26,0.28,0.3,0.25,0.24,0.21,0.23,0.27,0.23,0.24,0.27,0.26,0.26,0.25,0.24,0.26,0.26,0.22,0.24,0.22,0.25,0.24,0.23,0.24,0.28,0.22,0.23,0.26,0.24,0.26,0.0,0.26,0.24,0.22,0.23,0.27,0.27,0.23,0.24,0.22,0.25,0.23,0.24,0.26,0.26,0.23,0.24,0.0,0.23,0.0,0.24,0.22,0.25,0.0,0.25,0.25,0.27,0.23,0.22,0.25,0.0,0.24,0.22,0.0,0.23,0.24,0.23,0.21,0.24,0.0,0.0,0.22,0.25,0.22,0.0,0.21,0.23,0.23,0.24,0.22,0.22,0.22,0.21,0.0,0.22,0.25,0.0,0.26,0.0,0.23,0.22,0.22,0.22,0.22,0.0,0.0,0.0,0.21,0.0,0.24,0.23,0.0,0.24,0.0,0.0,0.0,0.23,0.22,0.24,0.0,0.21,0.0,0.23,0.22,0.21,0.22,0.22,0.0,0.0,0.22,0.21,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.760000000000005
09/06/2021,0.0,0.36,0.4,0.38,0.37,0.4,0.33,0.38,0.33,0.34,0.34,0.32,0.35,0.32,0.32,0.31,0.3,0.34,0.33,0.3,0.3,0.31,0.3,0.3,0.29,0.32,0.32,0.31,0.31,0.31,0.34,0.37,0.32,0.28,0.3,0.29,0.31,0.3,0.31,0.32,0.29,0.3,0.27,0.27,0.27,0.26,0.29,0.33,0.32,0.31,0.32,0.28,0.29,0.27,0.28,0.27,0.28,0.28,0.26,0.31,0.24,0.26,0.25,0.25,0.24,0.25,0.25,0.27,0.27,0.27,0.26,0.25,0.26,0.23,0.26,0.25,0.27,0.26,0.28,0.27,0.23,0.0,0.23,0.26,0.24,0.25,0.24,0.27,0.26,0.23,0.27,0.28,0.27,0.23,0.24,0.23,0.24,0.26,0.3,0.27,0.26,0.26,0.27,0.26,0.26,0.28,0.28,0.25,0.24,0.22,0.23,0.27,0.22,0.23,0.27,0.26,0.26,0.25,0.25,0.27,0.27,0.21,0.24,0.22,0.25,0.22,0.24,0.24,0.28,0.23,0.24,0.26,0.24,0.26,0.0,0.26,0.24,0.21,0.23,0.27,0.27,0.23,0.24,0.22,0.25,0.23,0.24,0.25,0.26,0.24,0.24,0.0,0.23,0.0,0.24,0.22,0.26,0.0,0.24,0.25,0.27,0.23,0.22,0.24,0.0,0.23,0.23,0.0,0.24,0.24,0.23,0.21,0.24,0.0,0.0,0.22,0.24,0.22,0.0,0.21,0.23,0.23,0.24,0.22,0.22,0.22,0.22,0.0,0.22,0.24,0.0,0.26,0.0,0.22,0.22,0.22,0.22,0.22,0.0,0.0,0.35,0.0,0.0,0.24,0.24,0.0,0.24,0.0,0.0,0.0,0.22,0.22,0.24,0.0,0.22,0.0,0.22,0.22,0.22,0.0,0.22,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.21,0.0,0.0,0.0,0.0,52.790000000000006
09/07/2021,0.0,0.36,0.4,0.38,0.37,0.4,0.33,0.38,0.33,0.34,0.34,0.32,0.36,0.32,0.31,0.31,0.3,0.33,0.33,0.3,0.3,0.31,0.3,0.3,0.29,0.32,0.32,0.31,0.31,0.31,0.34,0.38,0.32,0.28,0.3,0.29,0.31,0.3,0.31,0.32,0.29,0.3,0.27,0.27,0.27,0.26,0.29,0.33,0.32,0.31,0.32,0.28,0.28,0.26,0.28,0.27,0.28,0.28,0.26,0.32,0.24,0.26,0.25,0.25,0.23,0.25,0.24,0.27,0.27,0.27,0.27,0.25,0.26,0.23,0.26,0.25,0.27,0.26,0.28,0.27,0.23,0.0,0.23,0.27,0.25,0.25,0.24,0.27,0.26,0.23,0.28,0.28,0.27,0.23,0.24,0.22,0.24,0.26,0.31,0.27,0.25,0.26,0.27,0.26,0.26,0.28,0.28,0.25,0.24,0.22,0.23,0.26,0.22,0.23,0.28,0.26,0.26,0.25,0.25,0.27,0.27,0.0,0.24,0.22,0.25,0.22,0.24,0.24,0.28,0.23,0.24,0.26,0.24,0.27,0.0,0.27,0.24,0.0,0.23,0.27,0.28,0.23,0.24,0.22,0.25,0.23,0.25,0.25,0.27,0.24,0.24,0.0,0.23,0.0,0.24,0.22,0.26,0.0,0.24,0.26,0.27,0.23,0.21,0.25,0.0,0.23,0.23,0.0,0.24,0.24,0.23,0.21,0.24,0.0,0.0,0.22,0.25,0.22,0.0,0.22,0.23,0.23,0.24,0.22,0.22,0.22,0.21,0.0,0.22,0.24,0.0,0.26,0.0,0.22,0.22,0.22,0.22,0.22,0.0,0.21,0.0,0.21,0.0,0.24,0.24,0.0,0.24,0.0,0.0,0.0,0.23,0.22,0.24,0.0,0.22,0.0,0.22,0.22,0.21,0.0,0.22,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.35,0.21,0.0,0.0,52.860000000000014
09/08/2021,0.0,0.36,0.4,0.38,0.37,0.4,0.33,0.38,0.33,0.34,0.34,0.32,0.36,0.32,0.31,0.31,0.3,0.33,0.33,0.3,0.3,0.31,0.3,0.3,0.29,0.32,0.32,0.31,0.31,0.31,0.34,0.38,0.32,0.28,0.3,0.29,0.31,0.3,0.31,0.32,0.29,0.3,0.27,0.27,0.27,0.26,0.29,0.33,0.32,0.31,0.32,0.28,0.28,0.26,0.28,0.27,0.28,0.28,0.26,0.32,0.24,0.26,0.25,0.25,0.23,0.25,0.24,0.27,0.27,0.27,0.27,0.25,0.26,0.23,0.26,0.25,0.27,0.26,0.28,0.27,0.23,0.0,0.23,0.27,0.25,0.25,0.24,0.27,0.26,0.23,0.28,0.28,0.27,0.23,0.24,0.22,0.24,0.26,0.31,0.27,0.25,0.26,0.27,0.26,0.26,0.28,0.28,0.25,0.24,0.22,0.23,0.26,0.22,0.23,0.28,0.26,0.26,0.25,0.25,0.27,0.27,0.0,0.24,0.22,0.25,0.22,0.24,0.24,0.28,0.23,0.24,0.26,0.24,0.27,0.0,0.27,0.24,0.0,0.23,0.27,0.28,0.23,0.24,0.22,0.25,0.23,0.25,0.25,0.27,0.24,0.24,0.0,0.23,0.0,0.24,0.22,0.26,0.0,0.24,0.26,0.27,0.23,0.21,0.25,0.0,0.23,0.23,0.0,0.24,0.24,0.23,0.21,0.24,0.0,0.0,0.22,0.25,0.22,0.0,0.22,0.23,0.23,0.24,0.22,0.22,0.22,0.21,0.0,0.22,0.24,0.0,0.26,0.0,0.22,0.22,0.22,0.22,0.22,0.0,0.21,0.0,0.21,0.0,0.24,0.24,0.0,0.24,0.0,0.0,0.0,0.23,0.22,0.24,0.0,0.22,0.0,0.22,0.22,0.21,0.0,0.22,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.35,0.21,0.0,0.0,52.860000000000014
09/09/2021,0.0,0.36,0.4,0.38,0.37,0.4,0.33,0.38,0.33,0.34,0.34,0.32,0.36,0.32,0.31,0.31,0.3,0.33,0.33,0.3,0.3,0.31,0.3,0.3,0.29,0.32,0.32,0.31,0.31,0.31,0.34,0.38,0.32,0.28,0.3,0.29,0.31,0.3,0.31,0.32,0.29,0.3,0.27,0.27,0.27,0.26,0.29,0.33,0.32,0.31,0.32,0.28,0.28,0.26,0.28,0.27,0.28,0.28,0.26,0.32,0.24,0.26,0.25,0.25,0.23,0.25,0.24,0.27,0.27,0.27,0.27,0.25,0.26,0.23,0.26,0.25,0.27,0.26,0.28,0.27,0.23,0.0,0.23,0.27,0.25,0.25,0.24,0.27,0.26,0.23,0.28,0.28,0.27,0.23,0.24,0.22,0.24,0.26,0.31,0.27,0.25,0.26,0.27,0.26,0.26,0.28,0.28,0.25,0.24,0.22,0.23,0.26,0.22,0.23,0.28,0.26,0.26,0.25,0.25,0.27,0.27,0.0,0.24,0.22,0.25,0.22,0.24,0.24,0.28,0.23,0.24,0.26,0.24,0.27,0.0,0.27,0.24,0.0,0.23,0.27,0.28,0.23,0.24,0.22,0.25,0.23,0.25,0.25,0.27,0.24,0.24,0.0,0.23,0.0,0.24,0.22,0.26,0.0,0.24,0.26,0.27,0.23,0.21,0.25,0.0,0.23,0.23,0.0,0.24,0.24,0.23,0.21,0.24,0.0,0.0,0.22,0.25,0.22,0.0,0.22,0.23,0.23,0.24,0.22,0.22,0.22,0.21,0.0,0.22,0.24,0.0,0.26,0.0,0.22,0.22,0.22,0.22,0.22,0.0,0.21,0.0,0.21,0.0,0.24,0.24,0.0,0.24,0.0,0.0,0.0,0.23,0.22,0.24,0.0,0.22,0.0,0.22,0.22,0.21,0.0,0.22,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.35,0.21,0.0,0.0,52.860000000000014
09/10/2021,0.0,0.36,0.4,0.38,0.37,0.41,0.33,0.38,0.33,0.34,0.34,0.32,0.36,0.32,0.31,0.31,0.31,0.33,0.33,0.3,0.31,0.31,0.3,0.3,0.28,0.32,0.32,0.3,0.31,0.31,0.34,0.37,0.31,0.28,0.3,0.29,0.31,0.3,0.31,0.32,0.28,0.3,0.27,0.27,0.27,0.26,0.29,0.33,0.32,0.31,0.32,0.28,0.28,0.26,0.27,0.26,0.29,0.27,0.26,0.32,0.24,0.26,0.25,0.24,0.23,0.25,0.25,0.27,0.27,0.27,0.26,0.25,0.26,0.22,0.26,0.25,0.27,0.26,0.28,0.27,0.23,0.0,0.23,0.26,0.26,0.26,0.23,0.27,0.27,0.23,0.28,0.27,0.27,0.23,0.23,0.22,0.24,0.25,0.31,0.28,0.26,0.26,0.27,0.26,0.27,0.28,0.28,0.25,0.24,0.22,0.22,0.26,0.22,0.23,0.28,0.26,0.27,0.24,0.25,0.27,0.27,0.0,0.23,0.22,0.24,0.22,0.24,0.24,0.28,0.23,0.24,0.26,0.24,0.27,0.0,0.27,0.24,0.0,0.24,0.27,0.28,0.23,0.24,0.22,0.25,0.23,0.25,0.26,0.27,0.24,0.25,0.0,0.23,0.0,0.24,0.22,0.25,0.0,0.24,0.26,0.27,0.22,0.0,0.25,0.0,0.24,0.24,0.0,0.24,0.24,0.23,0.21,0.25,0.0,0.0,0.23,0.24,0.23,0.0,0.21,0.22,0.22,0.24,0.21,0.22,0.22,0.21,0.0,0.22,0.24,0.0,0.26,0.0,0.22,0.23,0.22,0.22,0.22,0.0,0.21,0.0,0.21,0.0,0.24,0.24,0.0,0.24,0.0,0.0,0.0,0.23,0.22,0.24,0.0,0.21,0.0,0.22,0.21,0.22,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.35,0.22,0.21,0.21,52.80000000000001
09/13/2021,0.0,0.36,0.4,0.39,0.37,0.41,0.33,0.38,0.33,0.34,0.34,0.33,0.36,0.31,0.31,0.31,0.31,0.33,0.33,0.31,0.31,0.31,0.3,0.31,0.29,0.32,0.33,0.31,0.32,0.31,0.34,0.38,0.32,0.28,0.3,0.29,0.3,0.3,0.31,0.32,0.29,0.3,0.26,0.28,0.27,0.27,0.29,0.33,0.33,0.31,0.32,0.28,0.29,0.26,0.28,0.26,0.29,0.28,0.26,0.32,0.24,0.26,0.25,0.24,0.23,0.25,0.25,0.27,0.27,0.27,0.26,0.25,0.26,0.23,0.26,0.25,0.28,0.26,0.28,0.27,0.23,0.0,0.23,0.26,0.25,0.25,0.23,0.27,0.26,0.24,0.28,0.28,0.27,0.22,0.23,0.22,0.24,0.25,0.31,0.28,0.26,0.26,0.27,0.26,0.26,0.28,0.28,0.25,0.24,0.22,0.22,0.26,0.22,0.23,0.28,0.25,0.27,0.24,0.25,0.28,0.27,0.0,0.24,0.22,0.25,0.22,0.24,0.24,0.28,0.23,0.24,0.26,0.24,0.26,0.0,0.27,0.24,0.0,0.23,0.28,0.28,0.24,0.24,0.22,0.25,0.23,0.25,0.26,0.27,0.24,0.25,0.0,0.23,0.0,0.24,0.22,0.25,0.0,0.24,0.26,0.27,0.22,0.0,0.25,0.0,0.23,0.24,0.0,0.24,0.23,0.23,0.21,0.25,0.0,0.0,0.23,0.24,0.22,0.0,0.22,0.23,0.22,0.24,0.21,0.23,0.22,0.0,0.0,0.22,0.24,0.0,0.26,0.0,0.22,0.23,0.22,0.22,0.22,0.0,0.0,0.0,0.21,0.0,0.24,0.23,0.0,0.24,0.0,0.0,0.0,0.23,0.22,0.24,0.0,0.22,0.21,0.22,0.21,0.22,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.21,0.21,0.35,0.21,0.21,0.21,52.95
