,AAPL,MSFT,AMZN,FB,GOOG,GOOGL,TSLA,BRK.B,NVDA,JPM,INTU,ADBE,MDT,JNJ,HD,NFLX,V,PYPL,KO,UNH,BAC,MA,KMI,DOV,CRM,CMCSA,DIS,ACN,LLY,JCI,ABT,MCD,BMY,AVGO,TMUS,BKNG,WMT,PEP,NEE,CSGP,CVS,T,NOW,TMO,ES,ABBV,PG,LOW,GILD,AMD,DLB,INTC,GPC,MXIM,WFC,UPS,XTSLA,MRK,DD,CSCO,RTX,TXN,UGI,NKE,PFE,YUM,VRTX,UDR,ADI,IQV,C,FMC,J,BLK,AXP,MS,EW,ESS,ILMN,AOS,COP,VZ,CVX,GS,CAT,GE,EIX,CL,EL,SBUX,BXP,WST,HON,CDNS,LHX,SPGI,IBM,APTV,CSX,EXPD,TGT,LEG,WDAY,EQR,WMB,NLOK,SQ,SCHW,BDX,SYK,INCY,RGLD,MMM,ORCL,APH,ALLE,STLD,PNR,CHTR,MCHP,KRC,POOL,AMAT,SHW,NWL,QCOM,LNG,UNP,MLM,JNPR,HAIN,EQIX,MRVL,USB,WBA,MSA,PNC,ICUI,ESI,CHRW,MRNA,HPE,KNX,DE,OLED,ZM,TFC,DELL,FRT,AMGN,XOM,VEEV,MMC,CME,GM,COF,IDXX,SPOT,ATVI,AN,MET,TJX,CTXS,AMCR,TAP,LUV,AON,TT,CLX,MCO,PPG,UBER,SLB,GIS,PGR,ANTM,JBHT,ETSY,HRC,ROKU,CPB,REG,AYI,ARW,PRU,CERN,STZ,IR,MSCI,ICE,BR,TWLO,K,BLL,KHC,WHR,LDOS,EXC,CI,MAA,SPG,BlackRock Cash Funds Treasury SL Agency,FENER.IS,DFS,TRV,KR,HCA,TROW,AMH,SNOW,BX,GE.,CTLT,AFL,n/a,ALK,NXPI,ADP,FDX,IAC,DRI,TNL,SIVB,XYL,MIDD,BKR,QRTEA,PRGO,AIG,NVAX,F,PLTR,BLDR,WLTW,SUM
08/31/2021,5.22,5.15,2.4,2.32,1.88,1.89,1.34,1.24,1.19,1.19,1.15,1.31,1.04,0.9,0.98,1.14,0.65,0.69,0.98,0.66,0.8,0.62,0.64,0.89,0.76,0.71,0.65,1.12,0.81,0.99,0.7,0.32,0.7,0.74,0.83,0.92,0.62,0.62,0.56,0.21,0.82,0.47,0.6,0.53,0.58,0.49,0.49,0.51,0.61,0.54,0.52,0.24,0.69,0.0,0.52,0.24,0.48,0.34,0.5,0.61,0.35,0.4,0.43,0.39,0.45,0.48,0.39,0.39,0.81,0.36,0.37,0.35,0.14,0.37,0.34,0.4,0.37,0.36,0.34,0.44,0.31,0.0,0.14,0.35,0.42,0.31,0.3,0.28,0.34,0.29,0.42,0.34,0.0,0.34,0.35,0.3,0.21,0.29,0.27,0.27,0.36,0.29,0.37,0.31,0.23,0.27,0.27,0.32,0.27,0.25,0.27,0.26,0.24,0.21,0.43,0.24,0.28,0.35,0.16,0.26,0.27,0.26,0.28,0.23,0.25,0.0,0.21,0.0,0.18,0.15,0.17,0.22,0.2,0.2,0.25,0.2,0.2,0.23,0.19,0.16,0.26,0.19,0.0,0.12,0.2,0.11,0.2,0.18,0.24,0.0,0.15,0.15,0.19,0.17,0.14,0.19,0.15,0.14,0.13,0.22,0.16,0.15,0.0,0.0,0.21,0.0,0.2,0.15,0.13,0.15,0.12,0.0,0.14,0.14,0.15,0.0,0.15,0.19,0.17,0.0,0.0,0.14,0.16,0.14,0.13,0.12,0.0,0.0,0.15,0.13,0.25,0.0,0.0,0.21,0.11,0.16,0.18,0.13,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.13,0.0,0.12,0.0,0.0,0.17,0.0,0.0,0.11,0.0,0.39,0.4,0.3,0.28,0.15,0.14,0.13,0.12,0.13,0.0,0.12,0.0,0.0,0.11,0.11,0.11,0.11,0.0,0.0,90.98
09/01/2021,5.22,5.15,2.4,2.32,1.88,1.89,1.34,1.24,1.19,1.19,1.15,1.31,1.04,0.9,0.98,1.14,0.65,0.69,0.98,0.66,0.8,0.62,0.64,0.89,0.76,0.71,0.65,1.12,0.81,0.99,0.7,0.32,0.7,0.74,0.83,0.92,0.62,0.62,0.56,0.21,0.82,0.47,0.6,0.53,0.58,0.49,0.49,0.51,0.61,0.54,0.52,0.24,0.69,0.0,0.52,0.24,0.48,0.34,0.5,0.61,0.35,0.4,0.43,0.39,0.45,0.48,0.39,0.39,0.81,0.36,0.37,0.35,0.14,0.37,0.34,0.4,0.37,0.36,0.34,0.44,0.31,0.0,0.14,0.35,0.42,0.31,0.3,0.28,0.34,0.29,0.42,0.34,0.0,0.34,0.35,0.3,0.21,0.29,0.27,0.27,0.36,0.29,0.37,0.31,0.23,0.27,0.27,0.32,0.27,0.25,0.27,0.26,0.24,0.21,0.43,0.24,0.28,0.35,0.16,0.26,0.27,0.26,0.28,0.23,0.25,0.0,0.21,0.0,0.18,0.15,0.17,0.22,0.2,0.2,0.25,0.2,0.2,0.23,0.19,0.16,0.26,0.19,0.0,0.12,0.2,0.11,0.2,0.18,0.24,0.0,0.15,0.15,0.19,0.17,0.14,0.19,0.15,0.14,0.13,0.22,0.16,0.15,0.0,0.0,0.21,0.0,0.2,0.15,0.13,0.15,0.12,0.0,0.14,0.14,0.15,0.0,0.15,0.19,0.17,0.0,0.0,0.14,0.16,0.14,0.13,0.12,0.0,0.0,0.15,0.13,0.25,0.0,0.0,0.21,0.11,0.16,0.18,0.13,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.13,0.0,0.12,0.0,0.0,0.17,0.0,0.0,0.11,0.0,0.39,0.4,0.3,0.28,0.15,0.14,0.13,0.12,0.13,0.0,0.12,0.0,0.0,0.11,0.11,0.11,0.11,0.0,0.0,90.98
09/02/2021,5.35,5.2,2.44,2.36,1.89,1.89,1.37,1.23,1.18,1.17,1.14,1.32,1.03,0.9,0.98,1.15,0.64,0.71,0.99,0.66,0.78,0.61,0.63,0.9,0.75,0.71,0.65,1.12,0.81,0.99,0.71,0.32,0.7,0.75,0.82,0.9,0.62,0.62,0.56,0.21,0.82,0.47,0.61,0.54,0.58,0.49,0.49,0.51,0.61,0.54,0.51,0.24,0.69,0.0,0.51,0.24,0.48,0.34,0.49,0.61,0.34,0.4,0.43,0.39,0.45,0.48,0.39,0.4,0.81,0.36,0.36,0.35,0.14,0.36,0.33,0.39,0.37,0.37,0.33,0.44,0.31,0.0,0.14,0.35,0.41,0.3,0.3,0.28,0.34,0.29,0.41,0.35,0.0,0.34,0.35,0.31,0.21,0.28,0.26,0.27,0.36,0.29,0.37,0.31,0.23,0.27,0.27,0.31,0.27,0.25,0.27,0.26,0.24,0.2,0.42,0.24,0.28,0.35,0.16,0.26,0.26,0.26,0.28,0.23,0.24,0.0,0.2,0.0,0.18,0.15,0.18,0.22,0.2,0.2,0.24,0.19,0.2,0.23,0.18,0.16,0.25,0.19,0.0,0.12,0.2,0.12,0.19,0.18,0.24,0.0,0.15,0.15,0.19,0.17,0.14,0.18,0.16,0.14,0.12,0.22,0.16,0.15,0.0,0.0,0.21,0.0,0.2,0.15,0.13,0.15,0.12,0.0,0.13,0.14,0.14,0.0,0.15,0.2,0.18,0.0,0.0,0.14,0.16,0.14,0.13,0.12,0.0,0.0,0.15,0.13,0.25,0.0,0.0,0.21,0.11,0.16,0.18,0.13,0.0,0.0,0.11,0.0,0.0,0.12,0.12,0.13,0.0,0.12,0.0,0.0,0.16,0.0,0.0,0.11,0.0,0.38,0.4,0.3,0.28,0.15,0.14,0.12,0.0,0.13,0.0,0.12,0.0,0.0,0.11,0.11,0.11,0.11,0.0,0.0,90.99
09/03/2021,5.32,5.18,2.48,2.35,1.89,1.89,1.39,1.23,1.17,1.17,1.15,1.32,1.03,0.9,0.98,1.16,0.64,0.72,0.99,0.66,0.79,0.6,0.63,0.89,0.75,0.73,0.66,1.12,0.8,0.99,0.71,0.32,0.7,0.74,0.82,0.91,0.63,0.62,0.57,0.22,0.84,0.47,0.61,0.54,0.58,0.49,0.49,0.51,0.62,0.54,0.51,0.24,0.68,0.0,0.48,0.24,0.48,0.34,0.49,0.61,0.34,0.4,0.42,0.38,0.45,0.48,0.39,0.4,0.79,0.36,0.36,0.35,0.14,0.36,0.33,0.39,0.37,0.37,0.33,0.44,0.3,0.0,0.14,0.35,0.41,0.31,0.3,0.28,0.34,0.3,0.41,0.35,0.11,0.34,0.35,0.31,0.21,0.28,0.26,0.27,0.36,0.29,0.37,0.31,0.23,0.26,0.27,0.31,0.27,0.26,0.28,0.26,0.24,0.2,0.42,0.24,0.27,0.35,0.16,0.26,0.26,0.26,0.28,0.23,0.25,0.0,0.2,0.0,0.18,0.15,0.18,0.22,0.2,0.2,0.26,0.2,0.2,0.23,0.18,0.15,0.25,0.19,0.0,0.12,0.2,0.0,0.19,0.18,0.24,0.0,0.15,0.15,0.19,0.17,0.14,0.18,0.15,0.14,0.13,0.21,0.16,0.15,0.0,0.0,0.21,0.0,0.2,0.15,0.13,0.15,0.12,0.0,0.13,0.14,0.15,0.0,0.15,0.19,0.18,0.0,0.0,0.14,0.16,0.14,0.13,0.12,0.0,0.0,0.15,0.13,0.25,0.0,0.0,0.21,0.11,0.16,0.18,0.13,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.13,0.0,0.12,0.0,0.0,0.17,0.0,0.0,0.11,0.0,0.39,0.38,0.3,0.28,0.15,0.14,0.12,0.11,0.13,0.0,0.12,0.11,0.0,0.11,0.0,0.11,0.12,0.0,0.0,91.03
09/06/2021,5.36,5.14,2.47,2.32,1.87,1.87,1.37,1.22,1.17,1.17,1.13,1.32,1.04,0.91,0.98,1.2,0.62,0.71,0.99,0.67,0.77,0.59,0.63,0.89,0.75,0.74,0.65,1.13,0.8,0.99,0.72,0.33,0.69,0.73,0.81,0.91,0.63,0.62,0.58,0.22,0.84,0.48,0.63,0.55,0.59,0.45,0.5,0.51,0.61,0.53,0.5,0.24,0.68,0.0,0.47,0.24,0.56,0.35,0.48,0.61,0.34,0.39,0.43,0.38,0.45,0.48,0.39,0.41,0.79,0.37,0.36,0.36,0.14,0.36,0.32,0.39,0.38,0.38,0.34,0.44,0.31,0.0,0.14,0.35,0.41,0.31,0.31,0.28,0.34,0.3,0.42,0.35,0.0,0.34,0.35,0.31,0.21,0.28,0.26,0.27,0.35,0.29,0.37,0.32,0.23,0.27,0.27,0.31,0.27,0.25,0.28,0.26,0.24,0.21,0.42,0.25,0.27,0.36,0.16,0.26,0.27,0.26,0.28,0.24,0.25,0.0,0.21,0.0,0.18,0.15,0.18,0.23,0.2,0.2,0.26,0.2,0.2,0.24,0.18,0.16,0.26,0.19,0.0,0.12,0.2,0.0,0.19,0.18,0.24,0.0,0.15,0.15,0.2,0.17,0.14,0.17,0.16,0.16,0.12,0.21,0.16,0.15,0.0,0.0,0.21,0.0,0.21,0.15,0.13,0.15,0.12,0.0,0.13,0.14,0.14,0.0,0.15,0.19,0.19,0.0,0.0,0.14,0.15,0.14,0.13,0.12,0.0,0.0,0.15,0.13,0.25,0.0,0.0,0.22,0.0,0.16,0.18,0.13,0.0,0.0,0.11,0.0,0.0,0.11,0.12,0.13,0.0,0.12,0.0,0.0,0.17,0.0,0.0,0.11,0.0,0.39,0.37,0.3,0.28,0.15,0.14,0.12,0.11,0.13,0.0,0.12,0.11,0.0,0.11,0.12,0.0,0.12,0.11,0.0,91.18
09/07/2021,5.38,5.15,2.48,2.33,1.87,1.88,1.38,1.21,1.19,1.16,1.14,1.32,1.04,0.91,0.99,1.2,0.62,0.71,0.99,0.67,0.77,0.59,0.63,0.89,0.76,0.74,0.65,1.13,0.8,0.99,0.72,0.32,0.69,0.74,0.81,0.91,0.63,0.62,0.57,0.22,0.85,0.47,0.64,0.55,0.59,0.45,0.5,0.51,0.61,0.53,0.5,0.24,0.68,0.0,0.46,0.24,0.53,0.35,0.47,0.61,0.34,0.39,0.43,0.38,0.45,0.48,0.39,0.41,0.79,0.36,0.36,0.36,0.14,0.36,0.32,0.39,0.38,0.38,0.34,0.44,0.31,0.0,0.14,0.34,0.41,0.3,0.31,0.28,0.34,0.3,0.42,0.36,0.0,0.34,0.35,0.31,0.21,0.28,0.25,0.26,0.35,0.28,0.38,0.31,0.23,0.27,0.27,0.3,0.27,0.25,0.27,0.26,0.24,0.21,0.42,0.25,0.27,0.35,0.16,0.26,0.27,0.26,0.28,0.24,0.25,0.0,0.21,0.0,0.18,0.15,0.18,0.23,0.2,0.2,0.26,0.2,0.2,0.24,0.18,0.15,0.28,0.19,0.0,0.12,0.2,0.0,0.19,0.18,0.24,0.0,0.15,0.15,0.2,0.16,0.14,0.17,0.16,0.15,0.12,0.21,0.16,0.15,0.0,0.0,0.21,0.0,0.21,0.15,0.13,0.15,0.12,0.0,0.13,0.14,0.14,0.0,0.15,0.2,0.19,0.0,0.0,0.14,0.15,0.14,0.13,0.12,0.0,0.0,0.15,0.13,0.25,0.0,0.0,0.22,0.0,0.16,0.18,0.13,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.13,0.0,0.12,0.0,0.0,0.17,0.0,0.0,0.11,0.0,0.38,0.37,0.3,0.28,0.15,0.14,0.12,0.12,0.13,0.0,0.12,0.11,0.0,0.11,0.12,0.0,0.12,0.11,0.0,91.14
09/08/2021,5.38,5.15,2.48,2.33,1.87,1.88,1.38,1.21,1.19,1.16,1.14,1.32,1.04,0.91,0.99,1.2,0.62,0.71,0.99,0.67,0.77,0.59,0.63,0.89,0.76,0.74,0.65,1.13,0.8,0.99,0.72,0.32,0.69,0.74,0.81,0.91,0.63,0.62,0.57,0.22,0.85,0.47,0.64,0.55,0.59,0.45,0.5,0.51,0.61,0.53,0.5,0.24,0.68,0.0,0.46,0.24,0.53,0.35,0.47,0.61,0.34,0.39,0.43,0.38,0.45,0.48,0.39,0.41,0.79,0.36,0.36,0.36,0.14,0.36,0.32,0.39,0.38,0.38,0.34,0.44,0.31,0.0,0.14,0.34,0.41,0.3,0.31,0.28,0.34,0.3,0.42,0.36,0.0,0.34,0.35,0.31,0.21,0.28,0.25,0.26,0.35,0.28,0.38,0.31,0.23,0.27,0.27,0.3,0.27,0.25,0.27,0.26,0.24,0.21,0.42,0.25,0.27,0.35,0.16,0.26,0.27,0.26,0.28,0.24,0.25,0.0,0.21,0.0,0.18,0.15,0.18,0.23,0.2,0.2,0.26,0.2,0.2,0.24,0.18,0.15,0.28,0.19,0.0,0.12,0.2,0.0,0.19,0.18,0.24,0.0,0.15,0.15,0.2,0.16,0.14,0.17,0.16,0.15,0.12,0.21,0.16,0.15,0.0,0.0,0.21,0.0,0.21,0.15,0.13,0.15,0.12,0.0,0.13,0.14,0.14,0.0,0.15,0.2,0.19,0.0,0.0,0.14,0.15,0.14,0.13,0.12,0.0,0.0,0.15,0.13,0.25,0.0,0.0,0.22,0.0,0.16,0.18,0.13,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.13,0.0,0.12,0.0,0.0,0.17,0.0,0.0,0.11,0.0,0.38,0.37,0.3,0.28,0.15,0.14,0.12,0.12,0.13,0.0,0.12,0.11,0.0,0.11,0.12,0.0,0.12,0.11,0.0,91.14
09/09/2021,5.38,5.15,2.48,2.33,1.87,1.88,1.38,1.21,1.19,1.16,1.14,1.32,1.04,0.91,0.99,1.2,0.62,0.71,0.99,0.67,0.77,0.59,0.63,0.89,0.76,0.74,0.65,1.13,0.8,0.99,0.72,0.32,0.69,0.74,0.81,0.91,0.63,0.62,0.57,0.22,0.85,0.47,0.64,0.55,0.59,0.45,0.5,0.51,0.61,0.53,0.5,0.24,0.68,0.0,0.46,0.24,0.53,0.35,0.47,0.61,0.34,0.39,0.43,0.38,0.45,0.48,0.39,0.41,0.79,0.36,0.36,0.36,0.14,0.36,0.32,0.39,0.38,0.38,0.34,0.44,0.31,0.0,0.14,0.34,0.41,0.3,0.31,0.28,0.34,0.3,0.42,0.36,0.0,0.34,0.35,0.31,0.21,0.28,0.25,0.26,0.35,0.28,0.38,0.31,0.23,0.27,0.27,0.3,0.27,0.25,0.27,0.26,0.24,0.21,0.42,0.25,0.27,0.35,0.16,0.26,0.27,0.26,0.28,0.24,0.25,0.0,0.21,0.0,0.18,0.15,0.18,0.23,0.2,0.2,0.26,0.2,0.2,0.24,0.18,0.15,0.28,0.19,0.0,0.12,0.2,0.0,0.19,0.18,0.24,0.0,0.15,0.15,0.2,0.16,0.14,0.17,0.16,0.15,0.12,0.21,0.16,0.15,0.0,0.0,0.21,0.0,0.21,0.15,0.13,0.15,0.12,0.0,0.13,0.14,0.14,0.0,0.15,0.2,0.19,0.0,0.0,0.14,0.15,0.14,0.13,0.12,0.0,0.0,0.15,0.13,0.25,0.0,0.0,0.22,0.0,0.16,0.18,0.13,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.13,0.0,0.12,0.0,0.0,0.17,0.0,0.0,0.11,0.0,0.38,0.37,0.3,0.28,0.15,0.14,0.12,0.12,0.13,0.0,0.12,0.11,0.0,0.11,0.12,0.0,0.12,0.11,0.0,91.14
09/10/2021,5.49,5.15,2.51,2.37,1.89,1.89,1.42,1.2,1.19,1.16,1.14,1.32,1.04,0.9,0.99,1.24,0.63,0.73,0.98,0.67,0.78,0.6,0.63,0.88,0.75,0.72,0.67,1.13,0.79,0.97,0.72,0.32,0.68,0.74,0.81,0.93,0.62,0.62,0.57,0.22,0.84,0.47,0.63,0.55,0.57,0.44,0.5,0.51,0.61,0.53,0.49,0.24,0.67,0.0,0.47,0.24,0.54,0.34,0.47,0.61,0.34,0.39,0.42,0.38,0.45,0.47,0.38,0.4,0.8,0.37,0.36,0.36,0.13,0.36,0.32,0.39,0.38,0.37,0.34,0.44,0.31,0.0,0.14,0.34,0.41,0.3,0.31,0.28,0.34,0.29,0.42,0.35,0.11,0.34,0.34,0.31,0.21,0.28,0.25,0.26,0.35,0.28,0.37,0.31,0.23,0.27,0.27,0.3,0.28,0.26,0.27,0.26,0.23,0.2,0.42,0.24,0.27,0.35,0.16,0.26,0.27,0.26,0.28,0.23,0.25,0.0,0.21,0.0,0.18,0.15,0.18,0.23,0.2,0.2,0.26,0.2,0.2,0.24,0.17,0.15,0.29,0.19,0.0,0.12,0.19,0.0,0.19,0.18,0.24,0.0,0.15,0.14,0.19,0.16,0.14,0.17,0.16,0.16,0.12,0.2,0.16,0.14,0.0,0.0,0.2,0.0,0.21,0.14,0.13,0.15,0.11,0.0,0.13,0.14,0.14,0.0,0.15,0.19,0.19,0.0,0.0,0.14,0.15,0.13,0.13,0.12,0.0,0.0,0.15,0.13,0.25,0.0,0.0,0.21,0.0,0.16,0.18,0.13,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.13,0.0,0.12,0.0,0.0,0.17,0.0,0.0,0.11,0.0,0.38,0.37,0.29,0.28,0.15,0.14,0.12,0.12,0.13,0.0,0.12,0.0,0.0,0.11,0.13,0.0,0.12,0.11,0.0,91.14
09/13/2021,5.42,5.12,2.51,2.36,1.89,1.89,1.43,1.2,1.17,1.17,1.16,1.32,1.04,0.88,1.0,1.23,0.63,0.72,0.99,0.66,0.78,0.61,0.62,0.9,0.74,0.72,0.68,1.14,0.75,1.01,0.72,0.33,0.67,0.74,0.79,0.92,0.62,0.62,0.58,0.23,0.84,0.48,0.62,0.55,0.58,0.44,0.5,0.51,0.6,0.52,0.49,0.24,0.67,0.0,0.47,0.23,0.52,0.33,0.47,0.61,0.34,0.39,0.42,0.38,0.45,0.48,0.37,0.4,0.83,0.36,0.36,0.37,0.14,0.36,0.32,0.39,0.39,0.37,0.34,0.43,0.3,0.0,0.14,0.34,0.41,0.3,0.31,0.28,0.34,0.3,0.41,0.36,0.11,0.35,0.35,0.31,0.21,0.28,0.25,0.27,0.36,0.28,0.37,0.31,0.23,0.27,0.25,0.31,0.28,0.26,0.26,0.26,0.23,0.21,0.42,0.24,0.26,0.35,0.16,0.26,0.27,0.26,0.28,0.23,0.25,0.0,0.2,0.0,0.18,0.15,0.18,0.22,0.2,0.2,0.26,0.19,0.2,0.3,0.17,0.15,0.31,0.18,0.0,0.12,0.19,0.0,0.19,0.18,0.24,0.0,0.15,0.14,0.2,0.16,0.14,0.17,0.16,0.15,0.12,0.21,0.16,0.14,0.0,0.0,0.21,0.0,0.21,0.14,0.13,0.15,0.12,0.0,0.13,0.14,0.14,0.0,0.15,0.2,0.19,0.0,0.0,0.14,0.15,0.13,0.13,0.12,0.0,0.0,0.15,0.13,0.25,0.0,0.0,0.21,0.11,0.16,0.18,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.0,0.12,0.0,0.0,0.17,0.0,0.0,0.11,0.0,0.39,0.37,0.3,0.27,0.15,0.14,0.12,0.12,0.13,0.0,0.12,0.0,0.0,0.11,0.12,0.0,0.12,0.11,0.11,91.14
09/14/2021,5.28,5.13,2.51,2.38,1.87,1.87,1.4,1.21,1.19,1.16,1.17,1.33,1.03,0.88,1.01,1.24,0.63,0.71,0.99,0.65,0.77,0.61,0.63,0.9,0.74,0.72,0.67,1.15,0.75,1.01,0.73,0.33,0.67,0.76,0.79,0.93,0.63,0.63,0.58,0.23,0.83,0.48,0.62,0.56,0.57,0.44,0.5,0.51,0.61,0.52,0.49,0.24,0.67,0.0,0.47,0.24,0.53,0.33,0.47,0.61,0.34,0.4,0.42,0.38,0.45,0.48,0.38,0.4,0.84,0.36,0.36,0.37,0.14,0.36,0.32,0.39,0.39,0.37,0.34,0.43,0.31,0.0,0.14,0.34,0.41,0.3,0.31,0.28,0.34,0.31,0.4,0.36,0.11,0.35,0.35,0.32,0.21,0.27,0.25,0.27,0.36,0.28,0.37,0.3,0.23,0.27,0.25,0.3,0.28,0.26,0.26,0.26,0.23,0.21,0.42,0.25,0.27,0.35,0.16,0.26,0.26,0.27,0.29,0.23,0.24,0.0,0.21,0.0,0.18,0.15,0.18,0.22,0.2,0.2,0.25,0.19,0.2,0.29,0.17,0.15,0.3,0.18,0.0,0.12,0.19,0.0,0.19,0.18,0.23,0.0,0.15,0.14,0.2,0.16,0.14,0.17,0.16,0.15,0.12,0.21,0.16,0.14,0.0,0.0,0.2,0.0,0.21,0.14,0.14,0.15,0.12,0.0,0.13,0.15,0.14,0.0,0.15,0.2,0.19,0.0,0.0,0.14,0.15,0.13,0.13,0.12,0.0,0.0,0.15,0.13,0.25,0.0,0.0,0.21,0.11,0.16,0.18,0.13,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.12,0.0,0.12,0.0,0.0,0.17,0.0,0.0,0.11,0.0,0.38,0.38,0.3,0.27,0.15,0.14,0.13,0.12,0.13,0.0,0.13,0.0,0.0,0.0,0.11,0.0,0.12,0.11,0.11,91.08
